"UF","MUNICÍPIO","UNIDADE","SUCURSAL"
"PI","NOVO ORIENTE DO PIAUI","PERNAMBUCO","SUPE"
"PI","NOVO SANTO ANTONIO","PERNAMBUCO","SUPE"
"PI","OEIRAS","PERNAMBUCO","SUPE"
"PI","OLHO D'AGUA DO PIAUI","PERNAMBUCO","SUPE"
"PI","PADRE MARCOS","PERNAMBUCO","SUPE"
"PI","PAES LANDIM","PERNAMBUCO","SUPE"
"PI","PAJEU DO PIAUI","PERNAMBUCO","SUPE"
"PI","PALMEIRA DO PIAUI","PERNAMBUCO","SUPE"
"PI","PALMEIRAIS","PERNAMBUCO","SUPE"
"PI","PAQUETA","PERNAMBUCO","SUPE"
"PI","PARNAGUA","PERNAMBUCO","SUPE"
"PI","PARNAIBA","PERNAMBUCO","SUPE"
"PI","PASSAGEM FRANCA DO PIAUI","PERNAMBUCO","SUPE"
"PI","PATOS DO PIAUI","PERNAMBUCO","SUPE"
"PI","PAU D'ARCO DO PIAUI","PERNAMBUCO","SUPE"
"PI","PAULISTANA","PERNAMBUCO","SUPE"
"PI","PAVUSSU","PERNAMBUCO","SUPE"
"PI","PEDRO II","PERNAMBUCO","SUPE"
"PI","PEDRO LAURENTINO","PERNAMBUCO","SUPE"
"PI","PICOS","PERNAMBUCO","SUPE"
"PI","PIMENTEIRAS","PERNAMBUCO","SUPE"
"PI","PIO IX","PERNAMBUCO","SUPE"
"PI","PIRACURUCA","PERNAMBUCO","SUPE"
"PI","PIRIPIRI","PERNAMBUCO","SUPE"
"PI","PORTO","PERNAMBUCO","SUPE"
"PI","PORTO ALEGRE DO PIAUI","PERNAMBUCO","SUPE"
"PI","PRATA DO PIAUI","PERNAMBUCO","SUPE"
"PI","QUEIMADA NOVA","PERNAMBUCO","SUPE"
"PI","REDENCAO DO GURGUEIA","PERNAMBUCO","SUPE"
"PI","REGENERACAO","PERNAMBUCO","SUPE"
"PI","RIACHO FRIO","PERNAMBUCO","SUPE"
"PI","RIBEIRA DO PIAUI","PERNAMBUCO","SUPE"
"PI","RIBEIRO GONCALVES","PERNAMBUCO","SUPE"
"PI","RIO GRANDE DO PIAUI","PERNAMBUCO","SUPE"
"PI","SANTA CRUZ DO PIAUI","PERNAMBUCO","SUPE"
"PI","SANTA CRUZ DOS MILAGRES","PERNAMBUCO","SUPE"
"PI","SANTA FILOMENA","PERNAMBUCO","SUPE"
"PI","SANTA LUZ","PERNAMBUCO","SUPE"
"PI","SANTA ROSA DO PIAUI","PERNAMBUCO","SUPE"
"PI","SANTANA DO PIAUI","PERNAMBUCO","SUPE"
"PI","SANTO ANTONIO DE LISBOA","PERNAMBUCO","SUPE"
"PI","SANTO ANTONIO DOS MILAGRES","PERNAMBUCO","SUPE"
"PI","SANTO INACIO DO PIAUI","PERNAMBUCO","SUPE"
"PI","SAO BRAZ DO PIAUI","PERNAMBUCO","SUPE"
"PI","SAO FELIX DO PIAUI","PERNAMBUCO","SUPE"
"PI","SAO FRANCISCO DE ASSIS DO PIAUI","PERNAMBUCO","SUPE"
"PI","SAO FRANCISCO DO PIAUI","PERNAMBUCO","SUPE"
"PI","SAO GONCALO DO GURGUEIA","PERNAMBUCO","SUPE"
"PI","SAO GONCALO DO PIAUI","PERNAMBUCO","SUPE"
"PI","SAO JOAO DA CANABRAVA","PERNAMBUCO","SUPE"
"PI","SAO JOAO DA FRONTEIRA","PERNAMBUCO","SUPE"
"PI","SAO JOAO DA SERRA","PERNAMBUCO","SUPE"
"PI","SAO JOAO DA VARJOTA","PERNAMBUCO","SUPE"
"PI","SAO JOAO DO ARRAIAL","PERNAMBUCO","SUPE"
"PI","SAO JOAO DO PIAUI","PERNAMBUCO","SUPE"
"PI","SAO JOSE DO DIVINO","PERNAMBUCO","SUPE"
"PI","SAO JOSE DO PEIXE","PERNAMBUCO","SUPE"
"PI","SAO JOSE DO PIAUI","PERNAMBUCO","SUPE"
"PI","SAO JULIAO","PERNAMBUCO","SUPE"
"PI","SAO LOURENCO DO PIAUI","PERNAMBUCO","SUPE"
"PI","SAO LUIS DO PIAUI","PERNAMBUCO","SUPE"
"PI","SAO MIGUEL DA BAIXA GRANDE","PERNAMBUCO","SUPE"
"PI","SAO MIGUEL DO FIDALGO","PERNAMBUCO","SUPE"
"PI","SAO MIGUEL DO TAPUIO","PERNAMBUCO","SUPE"
"PI","SAO PEDRO DO PIAUI","PERNAMBUCO","SUPE"
"PI","SAO RAIMUNDO NONATO","PERNAMBUCO","SUPE"
"PI","SEBASTIAO BARROS","PERNAMBUCO","SUPE"
"PI","SEBASTIAO LEAL","PERNAMBUCO","SUPE"
"PI","SIGEFREDO PACHECO","PERNAMBUCO","SUPE"
"PI","SIMOES","PERNAMBUCO","SUPE"
"PI","SIMPLICIO MENDES","PERNAMBUCO","SUPE"
"PI","SOCORRO DO PIAUI","PERNAMBUCO","SUPE"
"PI","SUSSUAPARA","PERNAMBUCO","SUPE"
"PI","TAMBORIL DO PIAUI","PERNAMBUCO","SUPE"
"PI","TANQUE DO PIAUI","PERNAMBUCO","SUPE"
"PI","TERESINA","PERNAMBUCO","SUPE"
"PI","UNIAO","PERNAMBUCO","SUPE"
"PI","URUCUI","PERNAMBUCO","SUPE"
"PI","VALENCA DO PIAUI","PERNAMBUCO","SUPE"
"PI","VARZEA BRANCA","PERNAMBUCO","SUPE"
"PI","VARZEA GRANDE","PERNAMBUCO","SUPE"
"PI","VERA MENDES","PERNAMBUCO","SUPE"
"PI","VILA NOVA DO PIAUI","PERNAMBUCO","SUPE"
"PI","WALL FERRAZ","PERNAMBUCO","SUPE"
"PR","ABATIA","PARANÁ","SUPR"
"PR","ADRIANOPOLIS","PARANÁ","SUPR"
"PR","AGUDOS DO SUL","PARANÁ","SUPR"
"PR","ALMIRANTE TAMANDARE","PARANÁ","SUPR"
"PR","ALTAMIRA DO PARANA","PARANÁ","SUPR"
"PR","ALTO PARAISO","PARANÁ","SUPR"
"PR","ALTO PARANA","PARANÁ","SUPR"
"PR","ALTO PIQUIRI","PARANÁ","SUPR"
"PR","ALTONIA","PARANÁ","SUPR"
"PR","ALVORADA DO SUL","PARANÁ","SUPR"
"PR","AMAPORA","PARANÁ","SUPR"
"PR","AMPERE","PARANÁ","SUPR"
"PR","ANAHY","PARANÁ","SUPR"
"PR","ANDIRA","PARANÁ","SUPR"
"PR","ANGULO","PARANÁ","SUPR"
"PR","ANTONINA","PARANÁ","SUPR"
"PR","ANTONIO OLINTO","PARANÁ","SUPR"
"PR","APUCARANA","PARANÁ","SUPR"
"PR","ARAPONGAS","PARANÁ","SUPR"
"PR","ARAPOTI","PARANÁ","SUPR"
"PR","ARAPUA","PARANÁ","SUPR"
"PR","ARARUNA","PARANÁ","SUPR"
"PR","ARAUCARIA","PARANÁ","SUPR"
"PR","ARIRANHA DO IVAI","PARANÁ","SUPR"
"PR","ASSAI","PARANÁ","SUPR"
"PR","ASSIS CHATEAUBRIAND","PARANÁ","SUPR"
"PR","ASTORGA","PARANÁ","SUPR"
"PR","ATALAIA","PARANÁ","SUPR"
"PR","BALSA NOVA","PARANÁ","SUPR"
"PR","BANDEIRANTES","PARANÁ","SUPR"
"PR","BARBOSA FERRAZ","PARANÁ","SUPR"
"PR","BARRA DO JACARE","PARANÁ","SUPR"
"PR","BARRACAO","PARANÁ","SUPR"
"PR","BELA VISTA DA CAROBA","PARANÁ","SUPR"
"PR","BELA VISTA DO PARAISO","PARANÁ","SUPR"
"PR","BITURUNA","PARANÁ","SUPR"
"PR","BOA ESPERANCA","PARANÁ","SUPR"
"PR","BOA ESPERANCA DO IGUACU","PARANÁ","SUPR"
"PR","BOA VENTURA DE SAO ROQUE","PARANÁ","SUPR"
"PR","BOA VISTA DA APARECIDA","PARANÁ","SUPR"
"PR","BOCAIUVA DO SUL","PARANÁ","SUPR"
"PR","BOM JESUS DO SUL","PARANÁ","SUPR"
"PR","BOM SUCESSO","PARANÁ","SUPR"
"PR","BOM SUCESSO DO SUL","PARANÁ","SUPR"
"PR","BORRAZOPOLIS","PARANÁ","SUPR"
"PR","BRAGANEY","PARANÁ","SUPR"
"PR","BRASILANDIA DO SUL","PARANÁ","SUPR"
"PR","CAFEARA","PARANÁ","SUPR"
"PR","CAFELANDIA","PARANÁ","SUPR"
"PR","CAFEZAL DO SUL","PARANÁ","SUPR"
"PR","CALIFORNIA","PARANÁ","SUPR"
"PR","CAMBARA","PARANÁ","SUPR"
"PR","CAMBE","PARANÁ","SUPR"
"PR","CAMBIRA","PARANÁ","SUPR"
"PR","CAMPINA DA LAGOA","PARANÁ","SUPR"
"PR","CAMPINA DO SIMAO","PARANÁ","SUPR"
"PR","CAMPINA GRANDE DO SUL","PARANÁ","SUPR"
"PR","CAMPO BONITO","PARANÁ","SUPR"
"PR","CAMPO DO TENENTE","PARANÁ","SUPR"
"PR","CAMPO LARGO","PARANÁ","SUPR"
"PR","CAMPO MAGRO","PARANÁ","SUPR"
"PR","CAMPO MOURAO","PARANÁ","SUPR"
"PR","CANDIDO DE ABREU","PARANÁ","SUPR"
"PR","CANDOI","PARANÁ","SUPR"
"PR","CANTAGALO","PARANÁ","SUPR"
"PR","CAPANEMA","PARANÁ","SUPR"
"PR","CAPITAO LEONIDAS MARQUES","PARANÁ","SUPR"
"PR","CARAMBEI","PARANÁ","SUPR"
"PR","CARLOPOLIS","PARANÁ","SUPR"
"PR","CASCAVEL","PARANÁ","SUPR"
"PR","CASTRO","PARANÁ","SUPR"
"PR","CATANDUVAS","PARANÁ","SUPR"
"PR","CENTENARIO DO SUL","PARANÁ","SUPR"
"PR","CERRO AZUL","PARANÁ","SUPR"
"PR","CEU AZUL","PARANÁ","SUPR"
"PR","CHOPINZINHO","PARANÁ","SUPR"
"PR","CIANORTE","PARANÁ","SUPR"
"PR","CIDADE GAUCHA","PARANÁ","SUPR"
"PR","CLEVELANDIA","PARANÁ","SUPR"
"PR","COLOMBO","PARANÁ","SUPR"
"PR","COLORADO","PARANÁ","SUPR"
"PR","CONGONHINHAS","PARANÁ","SUPR"
"PR","CONSELHEIRO MAIRINCK","PARANÁ","SUPR"
"PR","CONTENDA","PARANÁ","SUPR"
"PR","CORBELIA","PARANÁ","SUPR"
"PR","CORNELIO PROCOPIO","PARANÁ","SUPR"
"PR","CORONEL DOMINGOS SOARES","PARANÁ","SUPR"
"PR","CORONEL VIVIDA","PARANÁ","SUPR"
"PR","CORUMBATAI DO SUL","PARANÁ","SUPR"
"PR","CRUZ MACHADO","PARANÁ","SUPR"
"PR","CRUZEIRO DO IGUACU","PARANÁ","SUPR"
"PR","CRUZEIRO DO OESTE","PARANÁ","SUPR"
"PR","CRUZEIRO DO SUL","PARANÁ","SUPR"
"PR","CRUZMALTINA","PARANÁ","SUPR"
"PR","CURITIBA","PARANÁ","SUPR"
"PR","CURIUVA","PARANÁ","SUPR"
"PR","DIAMANTE DO NORTE","PARANÁ","SUPR"
"PR","DIAMANTE DO SUL","PARANÁ","SUPR"
"PR","DIAMANTE D'OESTE","PARANÁ","SUPR"
"PR","DOIS VIZINHOS","PARANÁ","SUPR"
"PR","DOURADINA","PARANÁ","SUPR"
"PR","DOUTOR CAMARGO","PARANÁ","SUPR"
"PR","DOUTOR ULYSSES","PARANÁ","SUPR"
"PR","ENEAS MARQUES","PARANÁ","SUPR"
"PR","ENGENHEIRO BELTRAO","PARANÁ","SUPR"
"PR","ENTRE RIOS DO OESTE","PARANÁ","SUPR"
"PR","ESPERANCA NOVA","PARANÁ","SUPR"
"PR","ESPIGAO ALTO DO IGUACU","PARANÁ","SUPR"
"PR","FAROL","PARANÁ","SUPR"
"PR","FAXINAL","PARANÁ","SUPR"
"PR","FAZENDA RIO GRANDE","PARANÁ","SUPR"
"PR","FENIX","PARANÁ","SUPR"
"PR","FERNANDES PINHEIRO","PARANÁ","SUPR"
"PR","FIGUEIRA","PARANÁ","SUPR"
"PR","FLOR DA SERRA DO SUL","PARANÁ","SUPR"
"PR","FLORAI","PARANÁ","SUPR"
"PR","FLORESTA","PARANÁ","SUPR"
"PR","FLORESTOPOLIS","PARANÁ","SUPR"
"PR","FLORIDA","PARANÁ","SUPR"
"PR","FORMOSA DO OESTE","PARANÁ","SUPR"
"PR","FOZ DO IGUACU","PARANÁ","SUPR"
"PR","FOZ DO JORDAO","PARANÁ","SUPR"
"PR","FRANCISCO ALVES","PARANÁ","SUPR"
"PR","FRANCISCO BELTRAO","PARANÁ","SUPR"
"PR","GENERAL CARNEIRO","PARANÁ","SUPR"
"PR","GODOY MOREIRA","PARANÁ","SUPR"
"PR","GOIOERE","PARANÁ","SUPR"
"PR","GOIOXIM","PARANÁ","SUPR"
"PR","GRANDES RIOS","PARANÁ","SUPR"
"PR","GUAIRA","PARANÁ","SUPR"
"PR","GUAIRACA","PARANÁ","SUPR"
"PR","GUAMIRANGA","PARANÁ","SUPR"
"PR","GUAPIRAMA","PARANÁ","SUPR"
"PR","GUAPOREMA","PARANÁ","SUPR"
"PR","GUARACI","PARANÁ","SUPR"
"PR","GUARANIACU","PARANÁ","SUPR"
"PR","GUARAPUAVA","PARANÁ","SUPR"
"PR","GUARAQUECABA","PARANÁ","SUPR"
"PR","GUARATUBA","PARANÁ","SUPR"
"PR","HONORIO SERPA","PARANÁ","SUPR"
"PR","IBAITI","PARANÁ","SUPR"
"PR","IBEMA","PARANÁ","SUPR"
"PR","IBIPORA","PARANÁ","SUPR"
"PR","ICARAIMA","PARANÁ","SUPR"
"PR","IGUARACU","PARANÁ","SUPR"
"PR","IGUATU","PARANÁ","SUPR"
"PR","IMBAU","PARANÁ","SUPR"
"PR","IMBITUVA","PARANÁ","SUPR"
"PR","INACIO MARTINS","PARANÁ","SUPR"
"PR","INAJA","PARANÁ","SUPR"
"PR","INDIANOPOLIS","PARANÁ","SUPR"
"PR","IPIRANGA","PARANÁ","SUPR"
"PR","IPORA","PARANÁ","SUPR"
"PR","IRACEMA DO OESTE","PARANÁ","SUPR"
"PR","IRATI","PARANÁ","SUPR"
"PR","IRETAMA","PARANÁ","SUPR"
"PR","ITAGUAJE","PARANÁ","SUPR"
"PR","ITAIPULANDIA","PARANÁ","SUPR"
"PR","ITAMBARACA","PARANÁ","SUPR"
"PR","ITAMBE","PARANÁ","SUPR"
"PR","ITAPEJARA D'OESTE","PARANÁ","SUPR"
"PR","ITAPERUCU","PARANÁ","SUPR"
"PR","ITAUNA DO SUL","PARANÁ","SUPR"
"PR","IVAI","PARANÁ","SUPR"
"PR","IVAIPORA","PARANÁ","SUPR"
"PR","IVATE","PARANÁ","SUPR"
"PR","IVATUBA","PARANÁ","SUPR"
"PR","JABOTI","PARANÁ","SUPR"
"PR","JACAREZINHO","PARANÁ","SUPR"
"PR","JAGUAPITA","PARANÁ","SUPR"
"PR","JAGUARIAIVA","PARANÁ","SUPR"
"PR","JANDAIA DO SUL","PARANÁ","SUPR"
"PR","JANIOPOLIS","PARANÁ","SUPR"
"PR","JAPIRA","PARANÁ","SUPR"
"PR","JAPURA","PARANÁ","SUPR"
"PR","JARDIM ALEGRE","PARANÁ","SUPR"
"PR","JARDIM OLINDA","PARANÁ","SUPR"
"PR","JATAIZINHO","PARANÁ","SUPR"
"PR","JESUITAS","PARANÁ","SUPR"
"PR","JOAQUIM TAVORA","PARANÁ","SUPR"
"PR","JUNDIAI DO SUL","PARANÁ","SUPR"
"PR","JURANDA","PARANÁ","SUPR"
"PR","JUSSARA","PARANÁ","SUPR"
"PR","KALORE","PARANÁ","SUPR"
"PR","LAPA","PARANÁ","SUPR"
"PR","LARANJAL","PARANÁ","SUPR"
"PR","LARANJEIRAS DO SUL","PARANÁ","SUPR"
"PR","LEOPOLIS","PARANÁ","SUPR"
"PR","LIDIANOPOLIS","PARANÁ","SUPR"
"PR","LINDOESTE","PARANÁ","SUPR"
"PR","LOANDA","PARANÁ","SUPR"
"PR","LOBATO","PARANÁ","SUPR"
"PR","LONDRINA","PARANÁ","SUPR"
"PR","LUIZIANA","PARANÁ","SUPR"
"PR","LUNARDELLI","PARANÁ","SUPR"
"PR","LUPIONOPOLIS","PARANÁ","SUPR"
"PR","MALLET","PARANÁ","SUPR"
"PR","MAMBORE","PARANÁ","SUPR"
"PR","MANDAGUACU","PARANÁ","SUPR"
"PR","MANDAGUARI","PARANÁ","SUPR"
"PR","MANDIRITUBA","PARANÁ","SUPR"
"PR","MANFRINOPOLIS","PARANÁ","SUPR"
"PR","MANGUEIRINHA","PARANÁ","SUPR"
"PR","MANOEL RIBAS","PARANÁ","SUPR"
"PR","MARECHAL CANDIDO RONDON","PARANÁ","SUPR"
"PR","MARIA HELENA","PARANÁ","SUPR"
"PR","MARIALVA","PARANÁ","SUPR"
"PR","MARILANDIA DO SUL","PARANÁ","SUPR"
"PR","MARILENA","PARANÁ","SUPR"
"PR","MARILUZ","PARANÁ","SUPR"
"PR","MARINGA","PARANÁ","SUPR"
"PR","MARIOPOLIS","PARANÁ","SUPR"
"PR","MARIPA","PARANÁ","SUPR"
"PR","MARMELEIRO","PARANÁ","SUPR"
"PR","MARQUINHO","PARANÁ","SUPR"
"PR","MARUMBI","PARANÁ","SUPR"
"PR","MATELANDIA","PARANÁ","SUPR"
"PR","MATINHOS","PARANÁ","SUPR"
"PR","MATO RICO","PARANÁ","SUPR"
"PR","MAUA DA SERRA","PARANÁ","SUPR"
"PR","MEDIANEIRA","PARANÁ","SUPR"
"PR","MERCEDES","PARANÁ","SUPR"
"PR","MIRADOR","PARANÁ","SUPR"
"PR","MIRASELVA","PARANÁ","SUPR"
"PR","MISSAL","PARANÁ","SUPR"
"PR","MOREIRA SALES","PARANÁ","SUPR"
"PR","MORRETES","PARANÁ","SUPR"
"PR","MUNHOZ DE MELO","PARANÁ","SUPR"
"PR","NOSSA SENHORA DAS GRACAS","PARANÁ","SUPR"
"PR","NOVA ALIANCA DO IVAI","PARANÁ","SUPR"
"PR","NOVA AMERICA DA COLINA","PARANÁ","SUPR"
"PR","NOVA AURORA","PARANÁ","SUPR"
"PR","NOVA CANTU","PARANÁ","SUPR"
"PR","NOVA ESPERANCA","PARANÁ","SUPR"
"PR","NOVA ESPERANCA DO SUDOESTE","PARANÁ","SUPR"
"PR","NOVA FATIMA","PARANÁ","SUPR"
"PR","NOVA LARANJEIRAS","PARANÁ","SUPR"
"PR","NOVA LONDRINA","PARANÁ","SUPR"
"PR","NOVA OLIMPIA","PARANÁ","SUPR"
"PR","NOVA PRATA DO IGUACU","PARANÁ","SUPR"
"PR","NOVA SANTA BARBARA","PARANÁ","SUPR"
"PR","NOVA SANTA ROSA","PARANÁ","SUPR"
"PR","NOVA TEBAS","PARANÁ","SUPR"
"PR","NOVO ITACOLOMI","PARANÁ","SUPR"
"PR","ORTIGUEIRA","PARANÁ","SUPR"
"PR","OURIZONA","PARANÁ","SUPR"
"PR","OURO VERDE DO OESTE","PARANÁ","SUPR"
"PR","PAICANDU","PARANÁ","SUPR"
"PR","PALMAS","PARANÁ","SUPR"
"PR","PALMEIRA","PARANÁ","SUPR"
"PR","PALMITAL","PARANÁ","SUPR"
"PR","PALOTINA","PARANÁ","SUPR"
"PR","PARAISO DO NORTE","PARANÁ","SUPR"
"PR","PARANACITY","PARANÁ","SUPR"
"PR","PARANAGUA","PARANÁ","SUPR"
"PR","PARANAPOEMA","PARANÁ","SUPR"
"PR","PARANAVAI","PARANÁ","SUPR"
"PR","PATO BRAGADO","PARANÁ","SUPR"
"PR","PATO BRANCO","PARANÁ","SUPR"
"PR","PAULA FREITAS","PARANÁ","SUPR"
"PR","PAULO FRONTIN","PARANÁ","SUPR"
"PR","PEABIRU","PARANÁ","SUPR"
"PR","PEROBAL","PARANÁ","SUPR"
"PR","PEROLA","PARANÁ","SUPR"
"PR","PEROLA D'OESTE","PARANÁ","SUPR"
"PR","PIEN","PARANÁ","SUPR"
"PR","PINHAIS","PARANÁ","SUPR"
"PR","PINHAL DE SAO BENTO","PARANÁ","SUPR"
"PR","PINHALAO","PARANÁ","SUPR"
"PR","PINHAO","PARANÁ","SUPR"
"PR","PIRAI DO SUL","PARANÁ","SUPR"
"PR","PIRAQUARA","PARANÁ","SUPR"
"PR","PITANGA","PARANÁ","SUPR"
"PR","PITANGUEIRAS","PARANÁ","SUPR"
"PR","PLANALTINA DO PARANA","PARANÁ","SUPR"
"PR","PLANALTO","PARANÁ","SUPR"
"PR","PONTA GROSSA","PARANÁ","SUPR"
"PR","PONTAL DO PARANA","PARANÁ","SUPR"
"PR","PORECATU","PARANÁ","SUPR"
"PR","PORTO AMAZONAS","PARANÁ","SUPR"
"PR","PORTO BARREIRO","PARANÁ","SUPR"
"PR","PORTO RICO","PARANÁ","SUPR"
"PR","PORTO VITORIA","PARANÁ","SUPR"
"PR","PRADO FERREIRA","PARANÁ","SUPR"
"PR","PRANCHITA","PARANÁ","SUPR"
"PR","PRESIDENTE CASTELO BRANCO","PARANÁ","SUPR"
"PR","PRIMEIRO DE MAIO","PARANÁ","SUPR"
"PR","PRUDENTOPOLIS","PARANÁ","SUPR"
"PR","QUARTO CENTENARIO","PARANÁ","SUPR"
"PR","QUATIGUA","PARANÁ","SUPR"
"PR","QUATRO BARRAS","PARANÁ","SUPR"
"PR","QUATRO PONTES","PARANÁ","SUPR"
"PR","QUEDAS DO IGUACU","PARANÁ","SUPR"
"PR","QUERENCIA DO NORTE","PARANÁ","SUPR"
"PR","QUINTA DO SOL","PARANÁ","SUPR"
"PR","QUITANDINHA","PARANÁ","SUPR"
"PR","RAMILANDIA","PARANÁ","SUPR"
"PR","RANCHO ALEGRE","PARANÁ","SUPR"
"PR","RANCHO ALEGRE D'OESTE","PARANÁ","SUPR"
"PR","REALEZA","PARANÁ","SUPR"
"PR","REBOUCAS","PARANÁ","SUPR"
"PR","RENASCENCA","PARANÁ","SUPR"
"PR","RESERVA","PARANÁ","SUPR"
"PR","RESERVA DO IGUACU","PARANÁ","SUPR"
"PR","RIBEIRAO CLARO","PARANÁ","SUPR"
"PR","RIBEIRAO DO PINHAL","PARANÁ","SUPR"
"PR","RIO AZUL","PARANÁ","SUPR"
"PR","RIO BOM","PARANÁ","SUPR"
"PR","RIO BONITO DO IGUACU","PARANÁ","SUPR"
"PR","RIO BRANCO DO IVAI","PARANÁ","SUPR"
"PR","RIO BRANCO DO SUL","PARANÁ","SUPR"
"PR","RIO NEGRO","PARANÁ","SUPR"
"PR","ROLANDIA","PARANÁ","SUPR"
"PR","RONCADOR","PARANÁ","SUPR"
"PR","RONDON","PARANÁ","SUPR"
"PR","ROSARIO DO IVAI","PARANÁ","SUPR"
"PR","SABAUDIA","PARANÁ","SUPR"
"PR","SALGADO FILHO","PARANÁ","SUPR"
"PR","SALTO DO ITARARE","PARANÁ","SUPR"
"PR","SALTO DO LONTRA","PARANÁ","SUPR"
"PR","SANTA AMELIA","PARANÁ","SUPR"
"PR","SANTA CECILIA DO PAVAO","PARANÁ","SUPR"
"PR","SANTA CRUZ DE MONTE CASTELO","PARANÁ","SUPR"
"PR","SANTA FE","PARANÁ","SUPR"
"PR","SANTA HELENA","PARANÁ","SUPR"
"PR","SANTA INES","PARANÁ","SUPR"
"PR","SANTA ISABEL DO IVAI","PARANÁ","SUPR"
"PR","SANTA IZABEL DO OESTE","PARANÁ","SUPR"
"PR","SANTA LUCIA","PARANÁ","SUPR"
"PR","SANTA MARIA DO OESTE","PARANÁ","SUPR"
"PR","SANTA MARIANA","PARANÁ","SUPR"
"PR","SANTA MONICA","PARANÁ","SUPR"
"PR","SANTA TEREZA DO OESTE","PARANÁ","SUPR"
"PR","SANTA TEREZINHA DE ITAIPU","PARANÁ","SUPR"
"PR","SANTANA DO ITARARE","PARANÁ","SUPR"
"PR","SANTO ANTONIO DA PLATINA","PARANÁ","SUPR"
"PR","SANTO ANTONIO DO CAIUA","PARANÁ","SUPR"
"PR","SANTO ANTONIO DO PARAISO","PARANÁ","SUPR"
"PR","SANTO ANTONIO DO SUDOESTE","PARANÁ","SUPR"
"PR","SANTO INACIO","PARANÁ","SUPR"
"PR","SAO CARLOS DO IVAI","PARANÁ","SUPR"
"PR","SAO JERONIMO DA SERRA","PARANÁ","SUPR"
"PR","SAO JOAO","PARANÁ","SUPR"
"PR","SAO JOAO DO CAIUA","PARANÁ","SUPR"
"PR","SAO JOAO DO IVAI","PARANÁ","SUPR"
"PR","SAO JOAO DO TRIUNFO","PARANÁ","SUPR"
"PR","SAO JORGE DO IVAI","PARANÁ","SUPR"
"PR","SAO JORGE DO PATROCINIO","PARANÁ","SUPR"
"PR","SAO JORGE D'OESTE","PARANÁ","SUPR"
"PR","SAO JOSE DA BOA VISTA","PARANÁ","SUPR"
"PR","SAO JOSE DAS PALMEIRAS","PARANÁ","SUPR"
"PR","SAO JOSE DOS PINHAIS","PARANÁ","SUPR"
"PR","SAO MANOEL DO PARANA","PARANÁ","SUPR"
"PR","SAO MATEUS DO SUL","PARANÁ","SUPR"
"PR","SAO MIGUEL DO IGUACU","PARANÁ","SUPR"
"PR","SAO PEDRO DO IGUACU","PARANÁ","SUPR"
"PR","SAO PEDRO DO IVAI","PARANÁ","SUPR"
"PR","SAO PEDRO DO PARANA","PARANÁ","SUPR"
"PR","SAO SEBASTIAO DA AMOREIRA","PARANÁ","SUPR"
"PR","SAO TOME","PARANÁ","SUPR"
"PR","SAPOPEMA","PARANÁ","SUPR"
"PR","SARANDI","PARANÁ","SUPR"
"PR","SAUDADE DO IGUACU","PARANÁ","SUPR"
"PR","SENGES","PARANÁ","SUPR"
"PR","SERRANOPOLIS DO IGUACU","PARANÁ","SUPR"
"PR","SERTANEJA","PARANÁ","SUPR"
"PR","SERTANOPOLIS","PARANÁ","SUPR"
"PR","SIQUEIRA CAMPOS","PARANÁ","SUPR"
"PR","SULINA","PARANÁ","SUPR"
"PR","TAMARANA","PARANÁ","SUPR"
"PR","TAMBOARA","PARANÁ","SUPR"
"PR","TAPEJARA","PARANÁ","SUPR"
"PR","TAPIRA","PARANÁ","SUPR"
"PR","TEIXEIRA SOARES","PARANÁ","SUPR"
"PR","TELEMACO BORBA","PARANÁ","SUPR"
"PR","TERRA BOA","PARANÁ","SUPR"
"PR","TERRA RICA","PARANÁ","SUPR"
"PR","TERRA ROXA","PARANÁ","SUPR"
"PR","TIBAGI","PARANÁ","SUPR"
"PR","TIJUCAS DO SUL","PARANÁ","SUPR"
"PR","TOLEDO","PARANÁ","SUPR"
"PR","TOMAZINA","PARANÁ","SUPR"
"PR","TRES BARRAS DO PARANA","PARANÁ","SUPR"
"PR","TUNAS DO PARANA","PARANÁ","SUPR"
"PR","TUNEIRAS DO OESTE","PARANÁ","SUPR"
"PR","TUPASSI","PARANÁ","SUPR"
"PR","TURVO","PARANÁ","SUPR"
"PR","UBIRATA","PARANÁ","SUPR"
"PR","UMUARAMA","PARANÁ","SUPR"
"PR","UNIAO DA VITORIA","PARANÁ","SUPR"
"PR","UNIFLOR","PARANÁ","SUPR"
"PR","URAI","PARANÁ","SUPR"
"PR","VENTANIA","PARANÁ","SUPR"
"PR","VERA CRUZ DO OESTE","PARANÁ","SUPR"
"PR","VERE","PARANÁ","SUPR"
"PR","VIRMOND","PARANÁ","SUPR"
"PR","VITORINO","PARANÁ","SUPR"
"PR","WENCESLAU BRAZ","PARANÁ","SUPR"
"PR","XAMBRE","PARANÁ","SUPR"
"RJ","ANGRA DOS REIS","RIO DE JANEIRO","SURJ"
"RJ","APERIBE","RIO DE JANEIRO","SURJ"
"RJ","ARARUAMA","RIO DE JANEIRO","SURJ"
"RJ","ARMACAO DOS BUZIOS","RIO DE JANEIRO","SURJ"
"RJ","ARRAIAL DO CABO","RIO DE JANEIRO","SURJ"
"RJ","BARRA DO PIRAI","RIO DE JANEIRO","SURJ"
"RJ","BARRA MANSA","RIO DE JANEIRO","SURJ"
