CNPJ;MUNICIPIO;UF;UNIDADE;SUCURSAL;UNIDADEECAD
01612567000181;BREJO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554455000135;BURITI DOS LOPES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522251000113;BURITI DOS MONTES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522277000161;CABECEIRAS DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612573000139;CAJAZEIRAS DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612620000144;CAJUEIRO DA PRAIA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522293000154;CALDEIRAO GRANDE DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553978000167;CAMPINAS DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612564000148;CAMPO ALEGRE DO FIDALGO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612570000103;CAMPO GRANDE DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612754000165;CAMPO LARGO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06716880000183;CAMPO MAIOR;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522319000164;CANAVIEIRA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554042000150;CANTO DO BURITI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553879000185;CAPITAO DE CAMPOS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612569000170;CAPITAO GERVASIO OLIVEIRA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553622000123;CARACOL;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612617000120;CARAUBAS DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612575000128;CARIDADE DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554315000167;CASTELO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612618000175;CAXINGO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553895000178;COCAL;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612574000183;COCAL DE TELHA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612572000194;COCAL DOS ALVES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522335000157;COIVARAS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522350000103;COLONIA DO GURGUEIA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522376000143;COLONIA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553697000104;CONCEICAO DO CANINDE;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522160000188;CORONEL JOSE DIAS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554257000171;CORRENTE;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554299000102;CRISTALANDIA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554364000108;CRISTINO CASTRO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554273000164;CURIMATA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612752000176;CURRAIS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612556000100;CURRAL NOVO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612579000106;CURRALINHOS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554885000157;DEMERVAL LOBAO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
07102106000145;DIRCEU ARCOVERDE;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553705000112;DOM EXPEDITO LOPES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
23500002000145;DOM INOCENCIO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553911000122;DOMINGOS MOURAO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554844000160;ELESBAO VELOSO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554059000108;ELISEU MARTINS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554174000182;ESPERANTINA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522384000190;FARTURA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554158000190;FLORES DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612578000161;FLORESTA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554067000154;FLORIANO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554919000103;FRANCINOPOLIS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554075000109;FRANCISCO AYRES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612577000117;FRANCISCO MACEDO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553713000169;FRANCISCO SANTOS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553721000105;FRONTEIRAS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01499149000120;GEMINIANO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554216000185;GILBUES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554083000147;GUADALUPE;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612576000172;GUARIBAS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554927000150;HUGO NAPOLEAO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612581000185;ILHA GRANDE;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553739000107;INHUMA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553747000153;IPIRANGA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553986000103;ISAIAS COELHO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553754000155;ITAINOPOLIS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554091000193;ITAUEIRA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522368000105;JACOBINA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553762000100;JAICOS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522343000101;JARDIM DO MULATO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612557000146;JATOBA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554109000157;JERUMENHA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612580000130;JOAO COSTA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554208000139;JOAQUIM PIRES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612677000143;JOCA MARQUES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554786000175;JOSE DE FREITAS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612582000120;JUAZEIRO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612619000110;JULIO BORGES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612585000163;JUREMA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522327000100;LAGOA ALEGRE;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612584000119;LAGOA DE SAO FRANCISCO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522301000162;LAGOA DO BARRO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612583000174;LAGOA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612588000105;LAGOA DO SITIO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612587000152;LAGOINHA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554117000101;LANDRI SALES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554448000133;LUIS CORREIA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554190000175;LUZILANDIA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612586000108;MADEIRO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554125000140;MANOEL EMIDIO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522269000115;MARCOLANDIA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554133000196;MARCOS PARENTE;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612591000110;MASSAPE DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554182000129;MATIAS OLIMPIO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553614000187;MIGUEL ALVES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554935000104;MIGUEL LEAO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612590000176;MILTON BRANDAO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554877000100;MONSENHOR GIL;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553770000148;MONSENHOR HIPOLITO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554232000178;MONTE ALEGRE DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612594000154;MORRO CABECA NO TEMPO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612593000100;MORRO DO CHAPEU DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612596000143;MURICI DOS PORTELAS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554141000132;NAZARE DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
10560403000149;NAZARIA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612592000165;NOSSA SENHORA DE NAZARE;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554422000195;NOSSA SENHORA DOS REMEDIOS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612599000187;NOVA SANTA RITA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554836000114;NOVO ORIENTE DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612598000132;NOVO SANTO ANTONIO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553937000170;OEIRAS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612595000107;OLHO D'AGUA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553788000140;PADRE MARCOS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553663000110;PAES LANDIM;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612602000162;PAJEU DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554372000146;PALMEIRA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554851000162;PALMEIRAIS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612601000118;PAQUETA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554265000118;PARNAGUA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554430000131;PARNAIBA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522186000126;PASSAGEM FRANCA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522285000108;PATOS DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
04218211000156;PAU D'ARCO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553796000196;PAULISTANA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612679000132;PAVUSSU;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553929000124;PEDRO II;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612600000173;PEDRO LAURENTINO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553804000102;PICOS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554893000101;PIMENTEIRAS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553812000140;PIO IX;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553887000121;PIRACURUCA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553861000183;PIRIPIRI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554414000149;PORTO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01613513000130;PORTO ALEGRE DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06636807000100;PRATA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522202000180;QUEIMADA NOVA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554380000192;REDENCAO DO GURGUEIA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554943000142;REGENERACAO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612606000140;RIACHO FRIO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612604000151;RIBEIRA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06728240000193;RIBEIRO GONCALVES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554166000136;RIO GRANDE DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553960000165;SANTA CRUZ DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522228000129;SANTA CRUZ DOS MILAGRES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554240000114;SANTA FILOMENA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554398000194;SANTA LUZ;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522244000111;SANTA ROSA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522137000193;SANTANA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553820000197;SANTO ANTONIO DE LISBOA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612603000107;SANTO ANTONIO DOS MILAGRES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553945000117;SANTO INACIO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522145000130;SAO BRAZ DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554968000146;SAO FELIX DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612678000198;SAO FRANCISCO DE ASSIS DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553994000150;SAO FRANCISCO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612607000195;SAO GONCALO DO GURGUEIA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554828000178;SAO GONCALO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
12066973000102;SAO JOAO DA CANABRAVA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612608000130;SAO JOAO DA FRONTEIRA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554331000150;SAO JOAO DA SERRA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612676000107;SAO JOAO DA VARJOTA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612609000184;SAO JOAO DO ARRAIAL;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553655000173;SAO JOAO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522111000145;SAO JOSE DO DIVINO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554000000110;SAO JOSE DO PEIXE;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553838000199;SAO JOSE DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553846000135;SAO JULIAO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522095000190;SAO LOURENCO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01519467000105;SAO LUIS DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612623000188;SAO MIGUEL DA BAIXA GRANDE;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612611000153;SAO MIGUEL DO FIDALGO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06716906000193;SAO MIGUEL DO TAPUIO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554810000176;SAO PEDRO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06772859000103;SAO RAIMUNDO NONATO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612805000159;SEBASTIAO BARROS;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612610000109;SEBASTIAO LEAL;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522129000147;SIGEFREDO PACHECO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553853000137;SIMOES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553952000119;SIMPLICIO MENDES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553671000166;SOCORRO DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612755000100;SUSSUAPARA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01616855000104;TAMBORIL DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612616000186;TANQUE DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554869000164;TERESINA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06553606000130;UNIAO;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06985832000190;URUCUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554737000132;VALENCA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
41522103000107;VARZEA BRANCA;PI;PERNAMBUCO;SUPE;PERNAMBUCO
06554950000144;VARZEA GRANDE;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612615000131;VERA MENDES;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612614000197;VILA NOVA DO PIAUI;PI;PERNAMBUCO;SUPE;PERNAMBUCO
01612612000106;WALL FERRAZ;PI;PERNAMBUCO;SUPE;PERNAMBUCO
75743567000157;ABATIA;PR;PARANÁ;SUPR;PARAN�
76105642000117;ADRIANOPOLIS;PR;PARANÁ;SUPR;PARAN�
76105667000110;AGUDOS DO SUL;PR;PARANÁ;SUPR;PARAN�
76105659000174;ALMIRANTE TAMANDARE;PR;PARANÁ;SUPR;PARAN�
78069143000147;ALTAMIRA DO PARANA;PR;PARANÁ;SUPR;PARAN�
95640736000130;ALTO PARAISO;PR;PARANÁ;SUPR;PARAN�
76279967000116;ALTO PARANA;PR;PARANÁ;SUPR;PARAN�
76247352000108;ALTO PIQUIRI;PR;PARANÁ;SUPR;PARAN�
81478059000191;ALTONIA;PR;PARANÁ;SUPR;PARAN�
75132860000188;ALVORADA DO SUL;PR;PARANÁ;SUPR;PARAN�
75475038000110;AMAPORA;PR;PARANÁ;SUPR;PARAN�
77817054000179;AMPERE;PR;PARANÁ;SUPR;PARAN�
95594800000194;ANAHY;PR;PARANÁ;SUPR;PARAN�
76235761000194;ANDIRA;PR;PARANÁ;SUPR;PARAN�
95642286000115;ANGULO;PR;PARANÁ;SUPR;PARAN�
76022516000107;ANTONINA;PR;PARANÁ;SUPR;PARAN�
76020460000143;ANTONIO OLINTO;PR;PARANÁ;SUPR;PARAN�
75771253000168;APUCARANA;PR;PARANÁ;SUPR;PARAN�
76958966000106;ARAPONGAS;PR;PARANÁ;SUPR;PARAN�
75658377000131;ARAPOTI;PR;PARANÁ;SUPR;PARAN�
01612388000144;ARAPUA;PR;PARANÁ;SUPR;PARAN�
75359760000199;ARARUNA;PR;PARANÁ;SUPR;PARAN�
76105535000199;ARAUCARIA;PR;PARANÁ;SUPR;PARAN�
01612453000131;ARIRANHA DO IVAI;PR;PARANÁ;SUPR;PARAN�
76290709000130;ASSAI;PR;PARANÁ;SUPR;PARAN�
76208479000118;ASSIS CHATEAUBRIAND;PR;PARANÁ;SUPR;PARAN�
75743377000130;ASTORGA;PR;PARANÁ;SUPR;PARAN�
75731018000162;ATALAIA;PR;PARANÁ;SUPR;PARAN�
76105527000142;BALSA NOVA;PR;PARANÁ;SUPR;PARAN�
76235753000148;BANDEIRANTES;PR;PARANÁ;SUPR;PARAN�
76950062000126;BARBOSA FERRAZ;PR;PARANÁ;SUPR;PARAN�
76407568000193;BARRA DO JACARE;PR;PARANÁ;SUPR;PARAN�
75666131000101;BARRACAO;PR;PARANÁ;SUPR;PARAN�
01612441000107;BELA VISTA DA CAROBA;PR;PARANÁ;SUPR;PARAN�
76245067000158;BELA VISTA DO PARAISO;PR;PARANÁ;SUPR;PARAN�
81648859000103;BITURUNA;PR;PARANÁ;SUPR;PARAN�
76217017000167;BOA ESPERANCA;PR;PARANÁ;SUPR;PARAN�
95589255000148;BOA ESPERANCA DO IGUACU;PR;PARANÁ;SUPR;PARAN�
01612906000120;BOA VENTURA DE SAO ROQUE;PR;PARANÁ;SUPR;PARAN�
78121985000109;BOA VISTA DA APARECIDA;PR;PARANÁ;SUPR;PARAN�
76105592000178;BOCAIUVA DO SUL;PR;PARANÁ;SUPR;PARAN�
01612443000104;BOM JESUS DO SUL;PR;PARANÁ;SUPR;PARAN�
75771261000104;BOM SUCESSO;PR;PARANÁ;SUPR;PARAN�
80874100000186;BOM SUCESSO DO SUL;PR;PARANÁ;SUPR;PARAN�
75740829000120;BORRAZOPOLIS;PR;PARANÁ;SUPR;PARAN�
11239146000100;BRAGANEY;PR;PARANÁ;SUPR;PARAN�
95640520000175;BRASILANDIA DO SUL;PR;PARANÁ;SUPR;PARAN�
75845545000106;CAFEARA;PR;PARANÁ;SUPR;PARAN�
78121878000172;CAFELANDIA;PR;PARANÁ;SUPR;PARAN�
95640652000105;CAFEZAL DO SUL;PR;PARANÁ;SUPR;PARAN�
75771279000106;CALIFORNIA;PR;PARANÁ;SUPR;PARAN�
75442756000190;CAMBARA;PR;PARANÁ;SUPR;PARAN�
75732057000184;CAMBE;PR;PARANÁ;SUPR;PARAN�
75771287000152;CAMBIRA;PR;PARANÁ;SUPR;PARAN�
76950070000172;CAMPINA DA LAGOA;PR;PARANÁ;SUPR;PARAN�
01611489000109;CAMPINA DO SIMAO;PR;PARANÁ;SUPR;PARAN�
76105600000186;CAMPINA GRANDE DO SUL;PR;PARANÁ;SUPR;PARAN�
80869621000145;CAMPO BONITO;PR;PARANÁ;SUPR;PARAN�
76002658000102;CAMPO DO TENENTE;PR;PARANÁ;SUPR;PARAN�
76105618000188;CAMPO LARGO;PR;PARANÁ;SUPR;PARAN�
01607539000176;CAMPO MAGRO;PR;PARANÁ;SUPR;PARAN�
75904524000106;CAMPO MOURAO;PR;PARANÁ;SUPR;PARAN�
76175926000180;CANDIDO DE ABREU;PR;PARANÁ;SUPR;PARAN�
95684478000194;CANDOI;PR;PARANÁ;SUPR;PARAN�
78279981000145;CANTAGALO;PR;PARANÁ;SUPR;PARAN�
75972760000160;CAPANEMA;PR;PARANÁ;SUPR;PARAN�
76208834000159;CAPITAO LEONIDAS MARQUES;PR;PARANÁ;SUPR;PARAN�
01613765000160;CARAMBEI;PR;PARANÁ;SUPR;PARAN�
76965789000187;CARLOPOLIS;PR;PARANÁ;SUPR;PARAN�
76208867000107;CASCAVEL;PR;PARANÁ;SUPR;PARAN�
77001311000108;CASTRO;PR;PARANÁ;SUPR;PARAN�
76208842000103;CATANDUVAS;PR;PARANÁ;SUPR;PARAN�
75845503000167;CENTENARIO DO SUL;PR;PARANÁ;SUPR;PARAN�
76105626000124;CERRO AZUL;PR;PARANÁ;SUPR;PARAN�
76206473000101;CEU AZUL;PR;PARANÁ;SUPR;PARAN�
76995414000160;CHOPINZINHO;PR;PARANÁ;SUPR;PARAN�
76309806000128;CIANORTE;PR;PARANÁ;SUPR;PARAN�
75377200000167;CIDADE GAUCHA;PR;PARANÁ;SUPR;PARAN�
76161199000100;CLEVELANDIA;PR;PARANÁ;SUPR;PARAN�
76105634000170;COLOMBO;PR;PARANÁ;SUPR;PARAN�
76970326000103;COLORADO;PR;PARANÁ;SUPR;PARAN�
75825828000188;CONGONHINHAS;PR;PARANÁ;SUPR;PARAN�
75968412000119;CONSELHEIRO MAIRINCK;PR;PARANÁ;SUPR;PARAN�
76105519000104;CONTENDA;PR;PARANÁ;SUPR;PARAN�
76208826000102;CORBELIA;PR;PARANÁ;SUPR;PARAN�
76331941000170;CORNELIO PROCOPIO;PR;PARANÁ;SUPR;PARAN�
01614415000118;CORONEL DOMINGOS SOARES;PR;PARANÁ;SUPR;PARAN�
76995455000156;CORONEL VIVIDA;PR;PARANÁ;SUPR;PARAN�
80888662000189;CORUMBATAI DO SUL;PR;PARANÁ;SUPR;PARAN�
76339688000109;CRUZ MACHADO;PR;PARANÁ;SUPR;PARAN�
95589230000144;CRUZEIRO DO IGUACU;PR;PARANÁ;SUPR;PARAN�
76381854000127;CRUZEIRO DO OESTE;PR;PARANÁ;SUPR;PARAN�
75731034000155;CRUZEIRO DO SUL;PR;PARANÁ;SUPR;PARAN�
01615393000100;CRUZMALTINA;PR;PARANÁ;SUPR;PARAN�
76417005000186;CURITIBA;PR;PARANÁ;SUPR;PARAN�
76167725000130;CURIUVA;PR;PARANÁ;SUPR;PARAN�
76972082000106;DIAMANTE DO NORTE;PR;PARANÁ;SUPR;PARAN�
95595120000195;DIAMANTE DO SUL;PR;PARANÁ;SUPR;PARAN�
77817476000144;DIAMANTE D'OESTE;PR;PARANÁ;SUPR;PARAN�
76205640000108;DOIS VIZINHOS;PR;PARANÁ;SUPR;PARAN�
78200110000194;DOURADINA;PR;PARANÁ;SUPR;PARAN�
76282714000100;DOUTOR CAMARGO;PR;PARANÁ;SUPR;PARAN�
95422911000113;DOUTOR ULYSSES;PR;PARANÁ;SUPR;PARAN�
76205657000157;ENEAS MARQUES;PR;PARANÁ;SUPR;PARAN�
76950039000131;ENGENHEIRO BELTRAO;PR;PARANÁ;SUPR;PARAN�
95719449000110;ENTRE RIOS DO OESTE;PR;PARANÁ;SUPR;PARAN�
01612269000191;ESPERANCA NOVA;PR;PARANÁ;SUPR;PARAN�
01612634000168;ESPIGAO ALTO DO IGUACU;PR;PARANÁ;SUPR;PARAN�
95640124000148;FAROL;PR;PARANÁ;SUPR;PARAN�
75771295000107;FAXINAL;PR;PARANÁ;SUPR;PARAN�
95422986000102;FAZENDA RIO GRANDE;PR;PARANÁ;SUPR;PARAN�
76950021000130;FENIX;PR;PARANÁ;SUPR;PARAN�
01619323000120;FERNANDES PINHEIRO;PR;PARANÁ;SUPR;PARAN�
78063732000118;FIGUEIRA;PR;PARANÁ;SUPR;PARAN�
95589271000130;FLOR DA SERRA DO SUL;PR;PARANÁ;SUPR;PARAN�
75731000000160;FLORAI;PR;PARANÁ;SUPR;PARAN�
76282706000155;FLORESTA;PR;PARANÁ;SUPR;PARAN�
75845495000159;FLORESTOPOLIS;PR;PARANÁ;SUPR;PARAN�
75772400000114;FLORIDA;PR;PARANÁ;SUPR;PARAN�
76208495000100;FORMOSA DO OESTE;PR;PARANÁ;SUPR;PARAN�
76206606000140;FOZ DO IGUACU;PR;PARANÁ;SUPR;PARAN�
01603719000180;FOZ DO JORDAO;PR;PARANÁ;SUPR;PARAN�
77356665000167;FRANCISCO ALVES;PR;PARANÁ;SUPR;PARAN�
77816510000166;FRANCISCO BELTRAO;PR;PARANÁ;SUPR;PARAN�
75687681000107;GENERAL CARNEIRO;PR;PARANÁ;SUPR;PARAN�
81392656000107;GODOY MOREIRA;PR;PARANÁ;SUPR;PARAN�
78198975000163;GOIOERE;PR;PARANÁ;SUPR;PARAN�
01607627000178;GOIOXIM;PR;PARANÁ;SUPR;PARAN�
75741348000139;GRANDES RIOS;PR;PARANÁ;SUPR;PARAN�
77857183000190;GUAIRA;PR;PARANÁ;SUPR;PARAN�
76238443000187;GUAIRACA;PR;PARANÁ;SUPR;PARAN�
01616255000146;GUAMIRANGA;PR;PARANÁ;SUPR;PARAN�
75443812000100;GUAPIRAMA;PR;PARANÁ;SUPR;PARAN�
75378844000170;GUAPOREMA;PR;PARANÁ;SUPR;PARAN�
75845537000151;GUARACI;PR;PARANÁ;SUPR;PARAN�
76208818000166;GUARANIACU;PR;PARANÁ;SUPR;PARAN�
